Min0,Min1,Min2,Min3,Min4,Max0,Max1,Max2,Max3,Max4,Mean0,Mean1,Mean2,Mean3,Mean4,Std0,Std1,Std2,Std3,Std4,NPeaks0,NPeaks1,NPeaks2,NPeaks3,NPeaks4,NPlateau00,NPlateau01,NPlateau02,NPlateau03,NPlateau04,NPlateau10,NPlateau11,NPlateau12,NPlateau13,NPlateau14,NPlateau20,NPlateau21,NPlateau22,NPlateau23,NPlateau24,NPlateau30,NPlateau31,NPlateau32,NPlateau33,NPlateau34,NPlateau40,NPlateau41,NPlateau42,NPlateau43,NPlateau44,Response
21.03,24.13,18.9,20.84,17.1,22.16,25.85,20.07,22.87,19.1,21.16,24.91,19.0,21.63,17.33,0.3,0.34,0.3,0.34,0.58,0.0,0.0,0.0,0.09,0.0,2.1,0.0,0.17,0.09,0.1,0.0,0.04,0.06,0.97,0.95,2.97,0.16,0.0,0.0,0.09,2.88,0.17,1.06,0.16,1.92,4.85,2.15,0.0,0.93,0.88,caress
21.12,24.06,19.02,21.09,16.94,21.97,26.16,20.17,22.95,19.03,21.11,25.04,19.25,21.76,17.67,0.37,0.38,0.29,0.65,0.66,0.07,0.08,0.0,0.0,0.06,2.04,0.0,0.0,0.12,0.0,0.01,0.0,0.0,0.92,0.9,2.89,0.07,0.0,0.02,0.04,2.89,0.0,0.96,0.0,2.06,4.99,1.9,0.02,1.04,0.99,caress
20.84,23.92,18.87,20.94,16.92,22.07,25.94,20.08,22.92,19.02,20.82,24.93,19.23,21.64,17.45,0.23,0.25,0.28,0.46,0.38,0.16,0.0,0.11,0.0,0.0,1.87,0.0,0.16,0.02,0.0,0.0,0.14,0.0,0.89,0.85,3.05,0.0,0.0,0.0,0.0,2.88,0.0,1.17,0.0,2.09,5.12,1.94,0.14,1.06,0.99,caress
21.13,23.91,18.83,21.1,16.94,21.91,26.16,19.86,23.11,18.85,21.06,25.04,19.13,21.91,17.35,0.14,0.26,0.09,0.34,0.56,0.06,0.16,0.0,0.0,0.0,2.15,0.09,0.1,0.0,0.0,0.0,0.14,0.15,1.05,1.04,3.02,0.1,0.0,0.0,0.0,2.99,0.0,0.94,0.17,2.09,5.09,2.11,0.1,1.14,0.94,caress
21.04,23.97,19.17,20.9,16.93,22.03,25.95,19.95,23.04,19.17,20.87,25.18,19.03,21.76,17.64,0.21,0.14,0.33,0.47,0.57,0.03,0.07,0.02,0.05,0.0,1.94,0.1,0.04,0.0,0.16,0.0,0.14,0.0,0.87,1.14,2.84,0.01,0.07,0.0,0.0,3.0,0.04,0.9,0.0,1.9,5.07,1.87,0.0,0.94,1.09,caress
20.94,24.02,19.13,21.13,16.92,22.17,25.94,19.92,22.88,19.14,20.86,25.13,18.96,21.82,17.57,0.02,0.38,0.07,0.52,0.67,0.0,0.0,0.08,0.0,0.14,1.84,0.0,0.16,0.0,0.0,0.0,0.1,0.0,0.91,1.01,2.83,0.0,0.0,0.0,0.1,2.99,0.0,0.93,0.14,1.91,4.86,1.87,0.13,0.92,0.87,caress
20.84,23.95,18.89,20.95,17.02,22.15,26.13,20.17,22.94,19.0,21.04,24.9,18.93,21.79,17.57,0.26,0.28,0.06,0.64,0.37,0.05,0.03,0.0,0.0,0.0,1.88,0.06,0.0,0.0,0.0,0.0,0.0,0.12,0.96,1.14,2.91,0.12,0.0,0.0,0.0,3.15,0.0,1.13,0.03,1.95,5.01,2.15,0.0,0.85,1.16,caress
21.01,23.96,19.02,20.97,16.9,22.12,25.97,20.01,23.13,18.91,21.05,24.87,19.15,21.63,17.67,0.02,0.43,0.28,0.49,0.4,0.18,0.14,0.0,0.14,0.0,1.83,0.0,0.1,0.0,0.0,0.0,0.09,0.1,1.12,1.01,2.93,0.0,0.08,0.0,0.17,2.96,0.0,1.1,0.1,1.98,4.83,2.15,0.08,0.98,0.91,caress
21.0,23.94,19.17,20.88,17.18,21.95,25.98,20.01,22.85,18.85,20.97,25.04,19.17,21.84,17.5,0.27,0.3,0.05,0.38,0.39,0.0,0.0,0.1,0.0,0.0,2.14,0.0,0.0,0.11,0.02,0.1,0.0,0.08,1.09,0.95,2.86,0.0,0.0,0.18,0.0,2.93,0.11,1.06,0.0,2.08,5.06,2.18,0.02,1.08,1.1,caress
20.88,24.15,19.06,20.82,17.0,21.85,26.12,19.95,23.09,19.02,21.06,25.09,19.24,21.87,17.6,0.11,0.15,0.07,0.56,0.61,0.02,0.07,0.0,0.0,0.07,2.13,0.0,0.0,0.02,0.02,0.0,0.09,0.0,0.85,0.89,2.85,0.0,0.11,0.07,0.04,3.01,0.04,0.91,0.0,2.07,4.97,1.92,0.16,1.02,0.83,caress
19.91,24.12,17.87,21.09,16.88,21.83,26.14,19.83,22.92,18.03,21.13,24.95,19.05,22.18,17.77,0.37,0.42,0.34,0.42,0.58,0.0,0.0,0.0,0.0,0.0,0.17,1.08,0.0,0.0,0.01,0.07,0.07,0.15,0.19,1.99,2.83,1.03,0.09,0.0,0.02,2.11,0.84,0.0,0.96,0.98,2.17,1.99,1.11,0.04,2.15,caress
19.9,23.85,17.95,21.09,16.93,21.99,26.09,20.17,23.08,18.11,21.14,25.14,18.95,21.9,17.84,0.31,0.41,0.23,0.4,0.23,0.04,0.0,0.02,0.0,0.08,0.0,1.04,0.03,0.15,0.0,0.0,0.04,0.07,0.0,1.93,2.99,0.94,0.0,0.0,0.0,1.83,1.17,0.0,0.81,1.09,1.86,1.9,0.91,0.0,1.92,caress
20.09,24.15,18.18,20.95,17.03,22.03,26.13,20.17,22.98,18.02,20.85,25.11,18.9,21.94,17.66,0.28,0.21,0.25,0.55,0.46,0.06,0.0,0.14,0.09,0.0,0.02,0.99,0.0,0.0,0.0,0.0,0.13,0.0,0.08,2.05,2.85,0.97,0.07,0.02,0.0,2.13,1.1,0.0,0.87,0.87,1.92,1.93,1.17,0.0,1.86,caress
20.15,23.98,17.96,20.96,17.06,22.17,25.88,19.92,23.12,17.88,21.04,25.15,18.95,21.99,17.81,0.04,0.35,0.41,0.25,0.31,0.0,0.0,0.0,0.0,0.0,0.16,1.13,0.0,0.05,0.0,0.13,0.0,0.12,0.18,2.11,3.1,0.92,0.0,0.04,0.02,2.03,1.0,0.15,1.06,1.09,2.17,1.93,1.02,0.0,1.88,caress
20.06,23.84,17.91,21.17,16.99,22.17,25.99,19.88,23.14,18.15,21.15,25.03,19.06,21.94,17.72,0.14,0.39,0.31,0.51,0.52,0.0,0.0,0.05,0.17,0.0,0.0,1.03,0.0,0.0,0.0,0.0,0.0,0.15,0.0,1.82,2.84,0.9,0.17,0.15,0.0,1.87,1.15,0.0,1.04,1.03,2.1,1.92,1.01,0.1,1.87,caress
20.07,24.17,17.94,21.04,17.08,22.11,25.87,20.13,23.06,18.03,21.02,25.04,19.12,21.87,17.82,0.13,0.29,0.21,0.35,0.41,0.0,0.13,0.05,0.0,0.15,0.0,0.88,0.04,0.0,0.13,0.0,0.08,0.0,0.0,2.15,3.08,1.17,0.0,0.04,0.0,1.92,1.13,0.0,1.15,1.03,1.94,2.0,0.94,0.11,1.86,caress
19.96,23.91,17.95,21.05,16.97,21.97,26.18,20.0,23.1,17.95,20.82,25.15,18.88,22.12,17.72,0.12,0.46,0.37,0.29,0.31,0.13,0.15,0.07,0.13,0.11,0.0,1.05,0.08,0.17,0.0,0.0,0.16,0.03,0.0,2.03,3.04,0.88,0.14,0.0,0.0,1.97,0.95,0.12,0.84,1.1,1.97,1.89,1.12,0.0,2.02,caress
20.13,24.11,18.01,21.02,17.04,21.95,25.82,19.87,22.89,18.14,21.07,24.96,19.17,21.85,17.89,0.12,0.33,0.29,0.24,0.32,0.0,0.0,0.04,0.03,0.0,0.01,1.11,0.04,0.0,0.0,0.0,0.0,0.0,0.05,1.82,3.05,1.02,0.0,0.0,0.0,1.88,1.15,0.0,1.03,0.95,2.04,2.16,1.14,0.0,1.82,caress
19.9,24.02,18.15,20.92,16.91,22.02,25.95,20.03,22.94,18.06,20.93,24.86,19.08,22.16,17.84,0.16,0.4,0.45,0.5,0.55,0.0,0.0,0.0,0.11,0.0,0.0,1.09,0.0,0.0,0.0,0.0,0.02,0.01,0.0,1.98,3.05,0.88,0.08,0.12,0.13,1.95,0.83,0.0,1.14,0.95,1.86,2.1,1.16,0.0,1.98,caress
20.06,24.1,18.18,21.02,16.88,22.03,26.07,20.17,23.08,18.08,20.87,25.02,18.83,22.04,17.8,0.34,0.43,0.18,0.38,0.58,0.0,0.0,0.0,0.0,0.08,0.0,1.13,0.0,0.06,0.0,0.09,0.12,0.09,0.0,2.09,2.99,0.95,0.0,0.0,0.15,1.85,0.97,0.0,1.02,1.16,1.93,1.88,1.11,0.03,2.17,caress
20.03,23.83,18.87,21.16,17.18,21.16,25.93,19.9,22.94,17.83,21.15,25.04,18.91,22.08,17.58,0.19,0.2,0.17,0.56,0.29,0.15,0.0,0.16,0.0,0.11,0.01,0.0,0.0,0.0,0.85,1.17,0.12,0.08,0.0,2.05,0.88,0.12,0.14,0.0,0.16,2.17,2.05,0.98,0.98,3.15,1.09,0.97,1.1,0.92,3.08,caress
20.14,23.98,18.93,21.0,17.07,20.88,26.04,19.91,22.91,17.95,20.98,24.88,19.18,21.81,17.57,0.2,0.2,0.2,0.64,0.51,0.09,0.0,0.13,0.0,0.0,0.05,0.0,0.12,0.13,1.1,1.17,0.0,0.11,0.0,2.05,1.06,0.06,0.07,0.0,0.0,1.95,1.87,1.15,0.89,2.91,1.14,1.04,1.0,1.09,2.93,caress
19.88,23.83,18.86,20.92,16.9,20.84,25.93,19.98,23.1,18.14,21.0,24.88,18.87,22.05,17.86,0.14,0.17,0.27,0.62,0.56,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.02,1.15,0.89,0.04,0.0,0.15,2.03,1.05,0.16,0.0,0.1,0.09,2.02,1.89,1.05,1.14,2.86,0.96,1.06,0.95,0.89,2.89,caress
20.09,24.1,19.14,20.96,16.95,21.02,26.13,20.0,23.12,18.06,21.1,24.96,18.83,22.06,17.67,0.04,0.48,0.2,0.59,0.42,0.0,0.09,0.05,0.09,0.02,0.05,0.0,0.0,0.04,0.88,1.03,0.0,0.0,0.0,1.86,0.94,0.0,0.1,0.07,0.0,2.04,1.88,0.94,0.9,3.04,1.0,1.1,1.15,1.07,3.11,caress
20.06,24.13,18.9,20.93,17.02,20.95,25.97,19.93,22.86,17.99,20.93,24.89,18.93,21.81,17.56,0.04,0.25,0.0,0.55,0.27,0.0,0.08,0.0,0.14,0.0,0.01,0.02,0.08,0.01,0.94,1.11,0.0,0.0,0.0,2.06,1.07,0.08,0.0,0.12,0.16,2.05,1.95,1.0,1.12,3.12,0.83,1.05,1.18,1.03,2.86,caress
20.06,23.87,19.06,21.1,16.99,21.03,26.13,19.83,23.13,18.18,21.04,25.13,18.98,21.91,17.64,0.14,0.44,0.0,0.45,0.39,0.1,0.04,0.0,0.17,0.16,0.0,0.08,0.09,0.01,0.91,1.07,0.0,0.0,0.17,1.92,0.98,0.07,0.09,0.08,0.1,2.17,2.15,0.91,1.1,3.02,1.15,0.92,1.12,1.13,3.02,caress
20.02,24.01,19.17,20.88,17.05,20.86,26.11,20.07,23.13,18.06,21.17,24.87,19.04,21.83,17.7,0.24,0.16,0.07,0.63,0.53,0.02,0.0,0.01,0.0,0.15,0.0,0.0,0.15,0.0,0.97,0.99,0.0,0.0,0.04,1.9,0.98,0.04,0.0,0.13,0.07,2.13,1.91,0.83,0.86,2.93,0.83,1.07,0.9,1.09,3.08,caress
20.09,24.12,18.87,21.13,17.09,21.13,25.88,19.89,22.92,18.05,20.95,25.12,19.02,21.94,17.73,0.07,0.45,0.0,0.55,0.28,0.14,0.0,0.0,0.0,0.15,0.0,0.0,0.16,0.12,0.99,0.97,0.0,0.13,0.0,2.17,0.84,0.0,0.0,0.11,0.13,1.88,1.91,0.84,1.14,2.82,0.94,0.87,0.87,1.07,3.09,caress
19.82,24.01,18.87,20.87,17.04,21.03,25.94,19.85,22.83,18.06,21.09,24.9,19.18,21.72,17.6,0.18,0.23,0.04,0.61,0.41,0.0,0.0,0.04,0.08,0.06,0.09,0.06,0.17,0.0,1.02,1.18,0.0,0.02,0.17,1.94,0.94,0.0,0.14,0.0,0.0,1.84,1.96,1.15,1.16,2.89,1.12,1.02,0.94,0.98,3.15,caress
19.97,24.02,18.92,21.07,17.08,21.06,26.01,20.09,22.92,17.85,20.94,25.01,19.02,21.88,17.6,0.26,0.36,0.0,0.45,0.49,0.14,0.0,0.08,0.0,0.0,0.01,0.11,0.02,0.0,1.17,1.01,0.04,0.0,0.01,1.89,0.86,0.0,0.14,0.0,0.05,2.12,2.04,0.99,0.84,3.12,0.99,0.97,0.95,0.95,2.86,caress
20.85,23.85,17.86,21.02,16.86,21.89,25.97,19.94,22.04,19.09,21.29,24.8,18.96,21.65,17.7,0.65,0.4,0.19,0.62,0.65,0.0,0.0,0.0,0.05,0.0,2.96,2.94,2.95,0.15,0.0,0.01,0.81,1.94,0.0,2.85,2.9,0.0,0.12,0.0,1.09,5.12,1.89,2.16,1.14,1.14,4.03,0.0,1.9,0.98,2.08,caress
21.01,23.86,18.18,21.02,17.15,22.13,25.85,19.99,22.05,18.92,21.53,24.9,19.26,21.76,17.6,0.45,0.3,0.4,0.46,0.57,0.0,0.07,0.0,0.0,0.06,2.95,2.9,3.07,0.03,0.16,0.0,0.97,1.95,0.15,3.14,2.86,0.05,0.02,0.11,0.96,4.91,2.04,2.09,1.02,1.01,3.89,0.11,1.84,0.89,1.84,caress
20.98,24.16,17.83,20.84,17.14,22.14,26.06,20.14,21.83,18.87,21.29,24.73,19.16,21.56,17.43,0.42,0.41,0.34,0.64,0.48,0.0,0.0,0.04,0.08,0.0,3.15,3.08,3.15,0.0,0.01,0.14,1.16,2.17,0.07,3.08,3.05,0.06,0.0,0.0,1.11,5.08,2.07,2.15,0.88,1.15,4.12,0.0,1.91,1.05,1.83,caress
21.13,24.02,18.05,20.89,16.86,21.97,26.12,19.84,21.95,19.17,21.23,25.02,19.2,21.63,17.58,0.65,0.58,0.32,0.58,0.43,0.0,0.16,0.0,0.01,0.13,3.12,3.01,3.02,0.18,0.0,0.0,0.92,2.04,0.12,3.15,2.82,0.09,0.0,0.0,1.06,5.1,1.85,1.92,1.15,0.94,3.81,0.07,2.17,0.93,2.05,caress
21.12,24.01,17.84,20.97,17.0,22.01,25.92,20.02,21.9,18.91,21.34,24.87,19.05,21.65,17.69,0.58,0.29,0.11,0.43,0.7,0.02,0.03,0.0,0.16,0.0,3.04,3.01,2.96,0.0,0.03,0.1,0.99,2.18,0.0,3.13,3.0,0.0,0.04,0.06,1.09,4.96,1.99,1.84,1.03,0.92,3.97,0.17,2.02,0.97,1.87,caress
20.87,24.07,17.89,20.89,16.89,22.1,25.9,20.0,21.91,19.16,21.4,24.8,18.94,21.51,17.42,0.54,0.24,0.43,0.62,0.44,0.0,0.0,0.18,0.0,0.17,3.04,2.95,3.17,0.11,0.0,0.0,1.17,2.03,0.18,3.13,2.99,0.02,0.1,0.1,0.9,4.98,1.91,1.87,1.1,0.87,3.82,0.0,2.1,1.16,2.1,caress
21.01,23.83,17.85,21.18,16.96,21.92,25.91,20.03,21.86,19.06,21.36,24.95,18.98,21.75,17.64,0.45,0.4,0.47,0.63,0.74,0.02,0.14,0.01,0.0,0.0,3.11,2.96,3.04,0.0,0.01,0.0,0.83,1.98,0.0,2.83,2.88,0.16,0.0,0.0,1.13,4.87,2.15,2.16,0.93,1.09,3.85,0.14,1.98,1.06,1.98,caress
21.05,23.89,18.1,20.94,17.02,22.07,25.91,19.84,21.95,19.07,21.3,25.03,19.17,21.59,17.43,0.52,0.54,0.18,0.34,0.61,0.09,0.11,0.09,0.07,0.18,3.11,2.88,3.16,0.05,0.0,0.09,1.08,2.1,0.07,2.87,2.94,0.04,0.17,0.0,0.85,5.1,2.06,1.93,1.05,0.99,3.92,0.12,2.14,1.14,2.03,caress
20.98,23.95,18.08,20.95,16.88,22.06,26.13,19.91,22.0,18.84,21.55,24.9,19.2,21.77,17.47,0.57,0.43,0.19,0.34,0.6,0.0,0.0,0.13,0.0,0.0,3.08,2.95,3.02,0.07,0.0,0.0,1.09,1.92,0.0,3.0,2.89,0.05,0.07,0.18,1.01,5.17,2.02,2.1,0.87,0.82,4.01,0.0,1.89,1.1,2.13,caress
20.91,23.86,17.87,20.87,16.87,21.91,26.18,20.03,22.03,18.98,21.27,24.76,18.93,21.53,17.67,0.44,0.32,0.27,0.57,0.59,0.0,0.0,0.0,0.0,0.0,2.96,3.17,2.89,0.0,0.0,0.04,1.1,2.15,0.0,2.97,2.97,0.0,0.0,0.14,1.18,4.94,1.95,2.02,1.12,0.92,4.01,0.0,2.09,1.12,1.93,caress
21.13,23.89,19.09,20.96,16.97,22.05,26.1,19.88,21.87,18.13,21.33,24.95,19.02,21.48,17.76,0.48,0.3,0.4,0.49,0.65,0.16,0.12,0.0,0.06,0.12,4.04,2.97,1.14,3.15,0.04,0.9,0.0,0.0,0.0,2.94,4.91,0.08,0.12,0.0,0.08,2.84,0.96,3.85,0.17,2.08,8.1,1.15,0.98,0.12,2.12,caress
20.98,23.84,19.11,21.06,16.97,21.89,25.99,20.07,22.05,18.03,21.4,24.91,18.99,21.51,17.43,0.37,0.24,0.25,0.37,0.5,0.0,0.18,0.09,0.02,0.0,4.01,2.97,1.03,3.11,0.16,1.03,0.0,0.0,0.0,3.08,5.17,0.0,0.0,0.09,0.1,3.14,0.92,3.9,0.14,2.08,8.08,0.98,1.12,0.0,2.04,caress
21.09,23.84,19.13,21.05,16.85,22.15,25.99,19.92,22.15,17.83,21.47,24.85,19.28,21.59,17.76,0.41,0.39,0.21,0.45,0.62,0.13,0.0,0.16,0.08,0.0,4.02,2.84,1.03,2.84,0.0,0.97,0.0,0.0,0.0,3.17,5.0,0.02,0.13,0.17,0.09,2.91,1.11,4.14,0.0,2.02,8.08,1.13,0.92,0.17,2.11,caress
20.96,23.85,19.1,21.08,16.88,22.0,26.16,19.84,21.94,18.01,21.56,24.99,19.19,21.51,17.72,0.37,0.28,0.41,0.52,0.63,0.0,0.0,0.0,0.0,0.02,4.02,3.05,1.11,3.06,0.01,1.18,0.0,0.06,0.07,2.92,5.1,0.0,0.07,0.0,0.0,3.16,1.05,4.06,0.08,2.19,8.07,1.11,1.04,0.0,2.05,caress
21.12,23.94,19.16,21.16,17.15,22.12,26.12,20.18,22.02,17.94,21.61,24.82,19.0,21.67,17.54,0.6,0.58,0.33,0.45,0.6,0.01,0.0,0.0,0.15,0.08,4.06,2.84,0.9,2.87,0.18,1.03,0.05,0.08,0.17,2.84,5.1,0.06,0.15,0.0,0.06,2.88,0.99,4.04,0.08,2.04,7.98,1.07,0.99,0.01,1.82,caress
21.02,24.05,18.93,21.16,16.89,22.17,25.82,20.04,21.97,18.04,21.64,24.76,19.2,21.43,17.75,0.58,0.27,0.16,0.41,0.48,0.0,0.0,0.0,0.0,0.0,3.85,2.89,1.0,3.09,0.1,1.06,0.0,0.0,0.15,3.01,5.12,0.0,0.01,0.07,0.06,3.13,1.17,4.0,0.09,1.82,7.93,0.93,0.84,0.03,1.91,caress
20.97,23.91,18.88,20.94,16.88,21.85,26.08,19.89,22.12,18.04,21.56,24.91,19.24,21.71,17.64,0.41,0.26,0.24,0.4,0.38,0.0,0.15,0.16,0.03,0.06,4.0,2.98,1.16,3.16,0.0,0.84,0.0,0.15,0.0,2.9,4.95,0.0,0.1,0.0,0.0,3.06,0.91,4.06,0.0,1.85,8.13,0.86,1.09,0.12,1.84,caress
21.14,24.13,19.0,20.83,17.03,22.1,25.94,20.01,22.06,18.04,21.45,24.95,19.26,21.66,17.6,0.35,0.41,0.31,0.58,0.47,0.0,0.0,0.0,0.0,0.06,4.16,3.13,0.91,3.1,0.02,0.97,0.0,0.0,0.0,2.87,5.08,0.09,0.0,0.07,0.0,3.08,1.13,3.85,0.0,1.95,8.08,1.13,0.97,0.0,1.89,caress
21.11,23.86,19.17,21.0,16.82,21.84,26.13,19.91,21.82,18.01,21.53,24.86,19.22,21.75,17.63,0.34,0.56,0.25,0.67,0.54,0.0,0.02,0.0,0.07,0.09,4.08,2.83,1.07,2.94,0.08,0.83,0.15,0.0,0.0,3.13,4.94,0.13,0.0,0.17,0.1,2.95,0.88,4.16,0.15,2.0,8.13,1.07,0.88,0.18,2.17,caress
21.13,23.9,19.14,21.14,17.15,22.15,26.11,20.0,22.07,17.89,21.54,25.04,19.06,21.57,17.74,0.46,0.52,0.17,0.4,0.32,0.03,0.0,0.08,0.13,0.03,4.06,3.13,0.92,3.16,0.0,0.89,0.0,0.0,0.0,3.14,5.03,0.0,0.0,0.01,0.0,2.87,1.03,4.11,0.05,2.14,8.15,1.12,1.13,0.17,2.1,caress
20.99,23.98,19.0,21.13,17.11,21.83,24.94,20.83,22.04,18.0,21.67,24.79,19.17,21.44,17.33,0.48,0.13,0.29,0.48,0.47,0.0,0.08,1.03,0.15,0.01,3.15,2.02,2.07,0.0,1.88,0.0,0.06,0.0,0.03,2.91,5.86,0.88,0.0,0.0,0.14,5.05,5.14,3.01,1.13,0.0,4.16,1.97,1.15,0.98,2.17,caress
20.93,24.02,18.94,20.87,16.99,21.88,25.13,20.91,21.97,17.92,21.83,24.91,19.05,21.45,17.4,0.38,0.2,0.53,0.54,0.38,0.0,0.0,1.02,0.0,0.07,3.17,1.92,1.98,0.06,2.14,0.0,0.0,0.0,0.17,3.05,5.94,1.05,0.0,0.11,0.13,5.08,4.82,2.93,0.96,0.0,3.88,2.11,1.03,0.95,2.19,caress
21.03,24.03,18.89,20.9,16.9,21.99,25.03,21.07,22.15,17.84,21.55,25.03,19.27,21.67,17.45,0.56,0.19,0.31,0.67,0.64,0.0,0.0,1.0,0.0,0.0,2.95,1.91,2.16,0.0,1.98,0.0,0.0,0.0,0.09,3.01,6.14,0.95,0.03,0.12,0.0,4.84,4.85,2.91,0.98,0.0,3.86,1.86,0.89,0.94,1.93,caress
21.11,24.1,19.02,21.05,16.93,21.96,25.03,20.98,21.83,18.07,21.6,24.74,19.21,21.51,17.59,0.33,0.36,0.49,0.5,0.58,0.08,0.0,0.83,0.0,0.08,3.07,1.96,2.0,0.0,1.93,0.0,0.17,0.0,0.0,2.83,5.89,0.98,0.0,0.0,0.0,5.08,5.16,2.86,1.04,0.0,3.98,2.03,0.9,0.96,2.0,caress
20.84,24.03,19.08,20.94,17.11,22.03,24.92,21.1,22.12,17.83,21.7,24.86,19.24,21.75,17.45,0.63,0.08,0.35,0.67,0.35,0.01,0.16,1.01,0.0,0.0,2.91,1.98,2.14,0.15,2.09,0.0,0.0,0.05,0.07,3.06,6.09,1.08,0.0,0.0,0.04,4.99,4.87,2.92,1.06,0.02,3.87,1.93,0.89,0.98,2.11,caress
20.99,23.93,19.1,21.02,17.04,22.17,24.97,20.96,21.88,18.14,21.66,24.93,19.04,21.55,17.6,0.42,0.08,0.34,0.45,0.34,0.0,0.0,0.86,0.17,0.0,3.17,2.06,2.05,0.0,1.87,0.07,0.0,0.0,0.0,3.11,5.83,1.02,0.03,0.14,0.11,4.86,5.12,3.02,0.88,0.0,3.83,2.08,0.88,1.02,2.02,caress
20.92,23.97,19.0,20.96,16.86,21.98,25.02,21.04,22.05,18.17,21.81,25.06,19.03,21.56,17.57,0.61,0.37,0.45,0.59,0.63,0.0,0.05,0.91,0.06,0.0,2.93,1.94,2.03,0.17,1.96,0.16,0.0,0.0,0.0,2.84,5.84,1.0,0.0,0.06,0.02,5.14,4.87,3.05,0.97,0.13,3.99,1.86,0.95,0.91,1.89,caress
21.03,24.07,19.17,20.95,17.02,21.84,24.99,21.18,21.92,17.9,21.85,24.88,19.13,21.75,17.53,0.46,0.35,0.46,0.63,0.55,0.0,0.0,0.85,0.03,0.0,3.04,2.04,1.94,0.0,2.08,0.0,0.0,0.03,0.06,3.18,6.1,0.82,0.18,0.0,0.16,5.0,5.06,2.96,1.01,0.0,3.94,2.11,1.03,1.13,2.04,caress
20.93,24.09,18.98,20.95,16.93,22.06,24.97,21.02,22.14,18.13,21.75,25.06,19.08,21.69,17.5,0.36,0.07,0.49,0.54,0.53,0.0,0.16,1.05,0.03,0.03,2.87,2.0,2.12,0.0,1.88,0.0,0.16,0.0,0.0,3.08,6.02,0.86,0.0,0.0,0.0,4.98,4.85,3.16,0.87,0.13,4.02,1.86,1.14,0.89,1.93,caress
21.13,23.96,19.1,21.14,16.93,22.0,24.97,21.09,21.83,17.86,21.81,24.94,19.05,21.58,17.54,0.33,0.31,0.28,0.55,0.57,0.0,0.0,1.15,0.0,0.13,3.17,1.83,2.11,0.14,1.88,0.0,0.0,0.0,0.1,3.05,5.95,0.89,0.0,0.08,0.14,4.83,5.07,3.1,0.99,0.0,3.83,1.91,1.16,1.14,2.14,caress
20.9,24.14,18.03,20.94,16.87,23.17,25.9,19.82,21.83,17.87,21.52,24.93,19.03,21.6,17.42,0.54,0.25,0.17,0.65,0.6,0.0,0.0,0.09,0.0,0.01,2.9,1.99,1.95,0.0,0.0,0.0,0.0,0.13,0.12,2.95,2.17,0.85,0.0,0.0,0.84,1.83,0.85,2.02,0.0,3.01,3.01,3.05,1.86,0.12,0.0,caress
20.99,23.98,18.14,20.84,17.13,23.09,25.89,19.88,22.16,18.07,21.57,25.03,19.16,21.63,17.31,0.45,0.21,0.21,0.46,0.67,0.0,0.01,0.11,0.0,0.0,3.12,2.02,2.06,0.0,0.0,0.0,0.0,0.0,0.0,2.99,1.99,0.87,0.0,0.04,1.01,2.18,1.15,2.12,0.05,2.86,2.82,2.96,2.02,0.0,0.0,caress
21.02,24.08,18.04,20.86,17.02,22.96,25.91,20.13,22.1,17.86,21.49,24.78,18.87,21.46,17.42,0.44,0.43,0.36,0.57,0.66,0.13,0.0,0.1,0.0,0.11,2.92,1.85,2.11,0.05,0.0,0.0,0.17,0.1,0.13,3.09,2.03,0.97,0.01,0.0,0.98,2.03,0.9,2.06,0.13,3.07,3.17,2.9,1.86,0.1,0.08,caress
21.03,24.11,17.85,20.88,17.11,23.07,25.82,20.03,22.16,18.0,21.46,24.81,19.0,21.54,17.14,0.52,0.2,0.27,0.36,0.45,0.0,0.0,0.06,0.0,0.0,3.18,2.04,2.11,0.0,0.15,0.0,0.09,0.06,0.13,2.91,2.14,0.88,0.0,0.15,1.0,1.92,0.88,1.85,0.0,2.91,2.96,2.85,1.93,0.0,0.0,caress
21.04,24.12,17.98,20.85,17.05,23.16,26.02,20.08,22.02,17.96,21.39,24.78,18.93,21.66,17.34,0.62,0.31,0.29,0.41,0.49,0.07,0.1,0.0,0.0,0.12,3.05,2.11,1.86,0.05,0.0,0.0,0.01,0.0,0.15,2.87,1.98,1.16,0.0,0.0,1.12,2.17,1.18,2.16,0.0,3.02,2.98,3.1,1.96,0.0,0.03,caress
21.07,24.03,18.09,20.85,16.97,22.84,26.09,19.96,22.16,18.02,21.3,24.98,18.98,21.67,17.24,0.41,0.17,0.26,0.45,0.52,0.07,0.0,0.14,0.0,0.13,2.91,1.88,1.97,0.0,0.12,0.13,0.0,0.07,0.11,3.15,2.18,0.96,0.06,0.16,1.15,2.16,1.18,2.06,0.0,2.97,3.1,3.15,1.85,0.0,0.17,caress
20.91,23.86,18.15,21.14,16.9,23.12,25.92,19.9,22.1,17.89,21.42,24.78,19.03,21.65,17.48,0.64,0.4,0.43,0.62,0.57,0.0,0.05,0.0,0.17,0.16,3.13,2.06,1.83,0.0,0.14,0.0,0.0,0.0,0.0,3.04,1.88,0.93,0.01,0.04,1.19,2.12,0.88,1.95,0.1,2.84,3.01,2.95,2.16,0.0,0.02,caress
